,PipelineID,ApplicantID,JobID,StageID
415,478,1236,39,10
416,479,1239,51,10
417,480,1239,45,10
418,481,1223,40,6
419,482,1271,45,11
420,483,1267,56,7
421,484,1236,50,10
422,485,1314,43,10
423,486,1312,15,10
424,487,1332,15,10
425,488,1338,15,10
426,489,1313,43,10
427,490,1340,53,10
428,491,1340,28,10
429,492,1340,40,6
430,494,1344,17,10
431,495,1350,51,10
432,496,1376,54,10
433,497,1384,39,6
434,498,1384,40,6
435,499,1385,40,6
436,500,1382,6,10
437,501,1390,54,10
438,502,1393,28,10
439,503,1391,51,10
440,504,1401,40,11
441,505,1416,53,11
442,506,1431,15,10
443,507,1431,39,10
444,508,1439,51,10
445,509,1124,45,10
446,510,1124,6,10
447,511,1414,15,10
448,512,1414,39,10
449,513,1414,19,10
450,514,1427,53,10
451,515,1427,28,1
452,517,1464,50,6
453,518,1464,56,10
454,519,1382,50,6
455,520,1468,40,6
456,521,1481,52,10
457,522,1480,55,10
458,523,1500,15,10
459,524,1501,40,6
460,525,1505,55,10
461,526,1508,28,10
462,528,1527,40,10
463,529,1073,14,10
464,530,1515,43,10
465,531,1108,48,10
466,532,1525,43,10
467,533,1555,51,10
468,534,1557,51,10
469,535,1560,57,10
470,536,1523,43,10
471,537,1566,51,10
472,538,1566,45,10
473,539,1567,51,10
474,540,1567,45,10
475,541,1573,43,10
476,542,1080,51,10
477,543,1557,56,10
478,544,1581,50,10
479,545,1590,50,6
480,546,1592,56,10
481,547,1592,31,10
482,548,1599,50,11
483,549,1613,56,10
484,550,1615,51,10
485,551,1619,50,10
486,552,1619,56,9
487,553,1627,15,10
488,554,1632,51,10
489,555,1632,50,10
490,556,1646,39,10
491,557,1652,51,10
492,558,1648,54,11
493,559,1649,54,10
494,560,1661,45,9
495,562,1661,39,10
496,563,1656,52,10
497,564,1656,53,10
498,565,1668,51,10
499,566,1564,28,10
500,567,1387,40,6
501,568,1543,28,11
502,569,1528,54,10
503,570,1681,54,10
504,571,1674,45,9
505,572,1674,51,10
506,573,1679,54,10
507,574,1679,35,10
508,575,1697,39,10
509,576,1697,41,10
510,577,1677,43,10
511,578,1700,51,10
512,580,1700,40,10
513,581,1700,31,10
514,582,1700,45,9
515,583,1702,54,10
516,584,1704,53,10
517,585,1704,39,10
518,586,1711,55,10
519,587,1711,54,10
520,588,1711,52,10
521,589,1711,39,10
522,590,1711,40,10
523,591,1711,53,10
524,592,1722,54,10
525,593,1725,50,10
526,594,1726,51,10
527,595,1726,50,10
528,596,1726,31,10
529,597,1731,14,10
530,598,14,56,9
531,599,14,54,10
532,600,1736,15,10
533,601,1730,43,10
534,602,1744,54,10
535,603,1745,54,10
536,604,1745,39,10
537,605,1745,53,10
538,606,1745,55,10
539,607,1745,35,10
540,608,1745,28,10
541,609,1746,39,10
542,610,1746,17,10
543,611,1751,40,10
544,612,1758,40,6
545,613,1763,15,10
546,614,1379,43,10
547,615,1761,43,10
548,616,1771,40,6
549,617,1767,58,11
550,618,1665,50,10
551,619,1786,53,10
552,620,1786,54,10
553,621,1789,51,10
554,622,1789,55,10
555,623,1788,43,10
556,624,1786,52,10
557,625,1790,40,6
558,626,1790,56,9
559,627,1790,17,10
560,628,1790,31,10
561,629,1790,39,10
562,630,1802,39,6
563,631,1802,17,10
564,632,1802,40,10
565,633,1807,56,9
566,634,1807,51,10
567,635,1806,54,10
568,636,1806,53,10
569,637,1806,39,10
570,638,1806,41,10
571,639,1806,35,10
572,640,1806,28,10
573,641,1806,17,10
574,642,1816,54,10
575,643,1816,53,10
576,644,1782,56,9
577,645,1820,50,10
578,646,1535,43,10
579,647,1310,40,10
580,648,1808,46,10
581,649,1840,17,10
582,650,1791,43,10
583,651,1599,6,11
584,652,1847,51,10
585,653,1847,59,10
586,654,1847,56,9
587,655,551,51,10
588,656,1857,46,10
589,657,1855,57,10
590,658,1859,19,10
591,659,1866,54,10
592,660,1866,60,6
593,661,522,60,9
594,662,1873,60,10
595,663,1873,56,9
596,664,1873,46,11
597,665,1873,59,10
598,666,1873,48,9
599,667,1873,31,10
600,668,1873,27,10
601,669,1873,6,10
602,670,1712,54,10
603,671,1712,35,10
604,672,1882,60,7
605,673,1882,54,10
606,674,1898,54,10
607,675,1889,54,1
608,676,1807,61,10
609,677,1893,39,10
610,679,1890,54,10
611,680,1877,39,10
612,681,1924,15,10
613,682,1121,60,9
614,683,1926,51,10
615,684,1932,54,10
616,685,1927,51,10
617,686,1935,54,10
618,687,1944,51,10
619,688,1700,39,10
620,689,1950,62,10
621,690,1950,60,9
622,691,1950,56,9
623,692,1950,51,10
624,693,1951,43,10
625,694,1950,31,10
626,695,1958,56,9
627,696,1958,51,10
628,697,1958,31,2
629,698,14,60,9
630,699,14,39,10
631,700,1973,39,10
632,701,1980,19,10
633,702,1979,13,5
634,703,1236,62,10
635,704,1987,54,10
636,705,1987,28,10
637,706,1963,39,10
638,707,1963,40,10
639,708,1908,54,10
640,709,1908,35,10
641,710,1908,28,10
642,711,1908,39,10
643,712,2004,54,10
644,713,2004,28,10
645,714,2000,14,10
646,715,2022,39,2
647,717,2001,44,10
648,719,2024,51,10
649,720,1884,39,6
650,721,2024,39,6
651,722,2024,38,10
652,723,2024,31,10
653,724,2024,61,10
654,725,2017,40,10
655,727,1955,39,10
656,728,1955,55,10
657,729,1955,40,10
658,730,2031,40,10
659,731,2007,39,11
660,732,2016,17,10
661,734,2011,54,11
662,735,2016,14,10
663,736,2035,55,10
664,737,2035,59,9
665,738,2002,54,10
666,739,2002,35,10
667,740,2034,60,9
668,741,2034,54,10
669,742,2034,35,10
670,743,2040,60,9
671,744,1998,61,10
672,745,1998,57,10
673,746,1998,48,9
674,748,1998,39,10
675,749,1998,40,10
676,750,1998,31,10
677,751,1909,35,10
678,752,1823,14,11
679,753,2043,14,10
680,754,2044,43,10
681,755,2041,17,10
682,756,2041,39,6
683,757,2048,41,10
684,759,2049,39,10
685,761,2055,14,10
686,762,2054,60,9
687,763,2054,54,10
688,764,1807,55,10
689,765,2042,13,10
690,766,2060,39,1
691,767,2060,39,1
692,768,2063,14,10
693,769,1952,56,9
694,770,2066,64,10
695,771,2066,60,9
696,772,2066,54,10
697,773,2066,61,10
698,774,2071,14,11
699,775,2074,65,10
700,776,1978,13,10
701,777,2078,65,10
702,778,2096,65,10
703,779,2108,54,10
704,780,2117,65,10
705,781,2117,65,10
706,782,2115,64,10
707,783,2122,65,10
708,784,2127,64,10
709,785,2127,60,9
710,786,2127,54,10
711,787,2128,13,4
712,788,2123,65,10
713,789,2144,55,10
714,790,393,65,10
715,791,2147,65,10
716,792,2154,65,10
717,793,2136,13,10
718,794,2156,65,10
719,795,2150,65,10
720,796,2159,55,10
721,797,2159,39,10
722,798,2157,65,10
723,799,2040,64,10
724,800,1121,64,10
725,801,775,64,10
726,802,775,64,10
727,803,775,60,9
728,804,2183,66,10
729,805,2183,66,10
730,806,2202,65,10
731,807,2204,66,10
732,808,2204,56,9
733,809,1952,62,10
734,810,1952,38,10
735,812,2209,68,10
736,813,2211,68,10
737,815,2214,65,10
738,816,953,64,10
739,817,953,35,10
740,818,953,54,10
741,820,2220,68,10
742,822,2224,60,9
743,823,2224,64,10
744,824,2150,68,10
745,825,2234,68,10
746,826,2235,64,10
747,827,2235,54,10
748,828,2235,35,10
749,829,1807,66,10
750,830,2241,55,10
751,831,2241,46,10
752,832,2253,66,10
753,833,2253,65,10
754,834,2253,61,10
755,835,2253,62,10
756,836,2253,57,10
757,837,2259,54,10
758,838,2259,39,10
759,839,2259,39,10
760,840,2259,35,10
761,841,2272,68,10
762,842,3280,65,10
763,843,3288,69,10
764,844,3288,70,10
765,845,2221,68,10
766,846,3295,69,10
767,847,3295,70,10
768,848,3297,65,10
769,849,3299,68,10
770,850,3300,69,10
771,851,3300,70,10
772,852,3300,66,10
773,853,3300,63,10
774,854,2206,65,10
775,855,3303,65,10
776,856,2237,54,10
777,857,2237,35,10
778,858,3315,65,10
779,859,3317,68,10
780,860,2260,70,10
781,861,3321,70,10
782,862,3320,70,10
783,863,3320,69,10
784,864,3325,71,10
785,865,2154,68,10
786,866,3330,71,10
787,867,3330,62,10
788,868,3337,68,10
789,869,3340,64,10
790,870,3340,71,10
791,871,3348,68,10
792,872,3349,71,10
793,873,3292,69,10
794,874,3292,40,10
795,875,3354,68,10
796,876,3355,68,10
797,877,3358,70,10
798,878,3358,71,10
799,879,3361,64,10
800,880,3361,66,10
801,881,3361,61,10
802,882,3361,71,10
803,883,3361,62,10
804,884,3361,70,10
805,885,3361,69,10
806,886,3365,65,10
807,887,3335,64,10
808,888,2227,68,10
809,889,3367,71,10
810,890,3367,65,10
811,891,3382,68,11
812,892,3383,65,10
813,893,3385,70,10
814,894,3385,69,10
815,895,3386,68,10
816,896,3387,64,10
817,897,290,13,10
818,898,3394,68,10
819,899,3404,72,10
820,900,3404,63,10
821,901,3404,61,10
822,902,3358,72,10
823,903,2241,72,10
824,904,3415,65,10
825,905,82,71,10
826,906,3418,65,10
827,907,3287,72,10
828,908,3341,64,10
829,909,3421,71,10
830,910,3426,71,10
831,911,3427,71,10
832,912,3427,64,10
833,913,3427,31,10
834,914,3429,71,10
835,915,2060,64,10
836,916,2067,19,10
837,917,2060,54,10
838,918,2242,68,10
839,919,3333,68,10
840,920,3388,68,10
841,921,3388,65,10
842,922,3438,17,10
843,923,3440,44,10
844,924,3441,69,10
845,925,3444,71,10
846,926,3450,68,10
847,927,3450,65,10
848,929,3454,69,10
849,930,3454,70,10
850,931,3361,72,10
851,932,3361,56,9
852,933,3361,54,10
853,935,3361,39,10
854,936,3361,40,10
855,937,3361,35,10
856,939,3361,17,10
857,940,3361,14,10
858,941,3455,19,10
859,942,3460,51,10
860,943,2175,65,10
861,944,1552,55,11
862,945,1805,17,11
863,946,2162,65,10
864,947,2162,68,10
865,948,2025,64,10
866,949,3603,19,11
867,950,3635,66,10
868,951,3887,65,10
869,952,3887,68,10
870,953,3887,57,10
871,954,1001,62,10
872,955,1001,56,9
873,956,1001,51,10
874,957,1001,63,10
875,959,1001,31,10
876,961,3875,72,10
877,963,1178,71,9
878,964,3902,66,10
879,965,3922,71,9
880,967,3922,65,10
881,968,3914,62,10
882,969,3914,56,9
883,970,3936,51,10
884,971,3939,48,9
885,973,3942,69,10
886,974,3942,72,10
887,975,3942,41,10
888,976,3945,65,10
889,977,3923,65,10
890,978,3668,65,10
891,979,3958,65,10
892,980,3959,61,10
893,981,3959,62,10
894,982,3959,51,10
895,983,3959,31,10
896,984,3979,71,9
897,985,3986,69,10
898,986,3986,70,10
899,987,3997,64,10
900,989,3996,72,10
901,990,3996,68,10
902,991,3996,41,10
903,992,3996,17,10
904,993,3996,14,10
905,994,3996,13,10
906,995,4013,65,10
907,996,3449,37,10
908,997,4015,73,10
909,998,4015,72,10
910,999,4021,68,10
911,1000,4031,66,10
912,1002,4035,65,10
913,1003,4039,66,10
914,1004,3936,71,9
915,1006,3936,31,10
916,1007,3936,44,10
917,1008,4046,66,10
918,1009,4046,63,10
919,1010,4046,62,10
920,1011,4046,56,9
921,1012,4051,68,10
922,1013,2245,14,10
923,1014,2245,73,10
924,1015,2245,72,10
925,1016,2245,55,10
926,1017,2245,53,10
927,1018,2245,41,10
928,1019,2245,17,10
929,1021,4054,72,10
930,1022,4054,51,10
931,1023,4064,73,10
932,1024,4067,43,11
933,1025,3989,69,10
934,1026,3989,70,10
935,1027,3487,71,11
936,1028,4085,72,10
937,1029,4085,70,10
938,1030,4088,65,10
939,1031,4086,31,10
940,1032,4090,66,10
941,1033,4090,68,10
942,1034,4090,65,10
943,1035,4096,73,10
944,1036,4093,51,10
945,1037,4101,72,10
946,1038,4101,68,10
947,1039,4108,69,10
948,1040,4108,70,10
949,1041,4112,65,10
950,1043,3776,57,10
951,1044,4120,57,10
952,1045,4122,66,10
953,1046,4122,61,10
954,1047,4129,65,10
955,1049,4153,69,11
956,1050,4153,70,10
957,1051,4154,65,10
958,1052,4156,63,10
959,1053,4156,62,10
960,1054,4156,56,9
961,1055,4147,51,10
962,1056,4174,73,10
963,1057,4174,74,10
964,1058,2090,68,10
965,1059,4182,68,10
966,1060,4183,68,10
967,1061,4190,68,10
968,1062,4189,68,10
969,1063,4189,69,10
970,1064,4189,70,10
971,1065,1807,72,10
972,1066,4202,51,10
973,1067,4201,68,10
974,1068,4201,65,10
975,1069,4206,68,10
976,1070,4208,68,10
977,1071,4213,68,10
978,1072,2121,68,10
979,1073,4223,68,10
980,1074,4223,68,10
981,1075,4223,65,10
982,1076,399,65,10
983,1077,4234,72,10
984,1078,4234,66,10
985,1079,4234,66,10
986,1080,4234,61,10
987,1081,4234,62,10
988,1082,4234,41,10
989,1083,4237,68,10
990,1084,4237,65,10
991,1085,4244,73,10
992,1086,4244,72,10
993,1087,4244,47,10
994,1088,4243,68,10
995,1089,4250,73,10
996,1090,4250,74,10
997,1091,4250,75,10
998,1092,4255,68,10
999,1093,4267,68,10
1000,1094,4279,68,10
1001,1095,4284,65,10
1002,1096,4196,35,10
1003,1097,4299,64,10
1004,1098,4299,35,10
1005,1099,4303,64,10
1006,1100,4303,44,10
1007,1101,4303,51,10
1008,1102,448,63,10
1009,1103,4100,51,10
1010,1104,4348,14,10
1011,1105,4350,65,10
1012,1106,4353,51,10
1013,1107,4351,72,10
1014,1109,4355,51,10
1015,1110,4357,68,10
1016,1111,4357,65,10
1017,1112,4325,51,10
1018,1113,4325,62,10
1019,1114,4084,51,10
1020,1115,4378,31,10
1021,1116,4378,61,10
1022,1117,4378,62,10
1023,1118,4277,68,10
1024,1119,4388,72,10
1025,1120,4388,41,10
1026,1121,4388,14,10
1027,1122,4396,64,10
1028,1123,4396,35,10
1029,1124,4402,64,10
1030,1125,4402,51,10
1031,1127,4401,72,10
1032,1128,4401,53,10
1033,1130,4401,41,10
1034,1131,4401,31,10
1035,1133,741,64,10
1036,1134,4416,66,10
1037,1135,4416,64,10
1038,1136,4416,62,10
1039,1137,4416,51,10
1040,1138,4416,44,10
1041,1139,4416,31,10
1042,1140,4418,51,10
1043,1141,4418,44,10
1044,1142,4418,31,10
1045,1143,4420,75,10
1046,1144,4420,73,10
1047,1145,4425,14,10
1048,1146,4428,64,10
1049,1147,4446,74,11
1050,1148,4449,64,10
1051,1149,4449,35,10
1052,1150,4453,53,10
1053,1151,4453,17,10
1054,1152,4453,14,10
1055,1153,4453,13,10
1056,1154,4459,51,10
1057,1156,4465,64,10
1058,1157,4466,66,10
1059,1158,4466,64,10
1060,1159,4451,66,10
1061,1160,4389,66,10
1062,1161,4455,14,10
1063,1162,4470,14,10
1064,1163,4458,35,10
1065,1164,4471,65,10
1066,1165,3894,64,10
1067,1167,4478,64,10
1068,1168,4478,35,10
1069,1169,3822,14,10
1070,1170,3822,72,10
1071,1171,4480,73,10
1072,1172,4483,19,10
1073,1173,4484,17,10
1074,1174,4502,66,10
1075,1175,4409,72,10
1076,1176,4409,69,10
1077,1177,4511,51,10
1078,1179,4511,31,10
1079,1180,4515,75,10
1080,1181,4518,72,10
1081,1182,3430,68,10
1082,1183,4528,51,10
1083,1184,4525,64,10
1084,1185,4539,74,10
1085,1186,4539,72,10
1086,1188,1101,51,10
1087,1189,4543,64,10
1088,1190,4532,73,10
1089,1191,4532,74,10
1090,1192,4532,72,10
1091,1193,4546,66,10
1092,1194,4546,62,10
1093,1195,4549,64,10
1094,1196,4557,51,10
1095,1197,4557,44,10
1096,1199,4560,51,10
1097,1200,4560,31,10
1098,1201,4564,68,10
1099,1202,4323,14,10
1100,1203,3994,77,10
1101,1204,3994,51,10
1102,1205,3994,43,10
1103,1206,3994,31,10
1104,1207,2081,68,10
1105,1208,3994,65,10
1106,1209,3994,64,10
1107,1211,4641,51,10
1108,1212,4646,35,10
1109,1213,4662,31,10
1110,1214,4662,66,10
1111,1215,4665,66,11
1112,1216,4682,68,10
1113,1217,4689,68,10
1114,1218,4690,76,10
1115,1219,4690,51,10
1116,1220,4690,44,10
1117,1221,4692,79,11
1118,1222,4694,78,5
1119,1223,4696,69,10
1120,1225,4707,68,10
1121,1226,4707,73,10
1122,1227,4713,64,10
1123,1228,3367,80,10
1124,1229,3367,66,10
1125,1230,4723,80,10
1126,1231,4723,80,10
1127,1232,4733,64,10
1128,1233,4290,73,10
1129,1234,4290,72,10
1130,1235,3488,51,10
1131,1236,4737,76,10
1132,1237,4737,80,10
1133,1238,4738,53,10
1134,1239,4740,66,10
1135,1240,4749,80,10
1136,1241,4754,80,10
1137,1242,4755,77,10
1138,1243,4762,35,10
1139,1244,4763,80,10
1140,1245,4775,68,10
1141,1246,4778,68,10
1142,1247,4202,64,10
1143,1248,4785,51,10
1144,1249,4785,64,6
1145,1250,4785,77,10
1146,1251,4795,44,10
1147,1252,4800,17,10
1148,1253,4804,80,10
1149,1254,4807,76,10
1150,1255,4807,80,10
1151,1256,4807,77,10
1152,1257,4807,75,10
1153,1258,4807,74,10
1154,1259,4807,47,10
1155,1260,4807,62,10
1156,1261,4807,51,10
1157,1262,4807,52,10
1158,1263,4807,44,10
1159,1264,4814,69,10
1160,1265,4814,70,11
1161,1266,4814,72,10
1162,1267,4814,41,10
1163,1268,4814,15,10
1164,1269,4814,13,10
1165,1270,4795,75,10
1166,1271,4795,41,10
1167,1273,4831,62,10
1168,1274,4831,61,10
1169,1276,4831,44,10
1170,1277,1806,77,10
1171,1278,4847,64,10
1172,1279,4847,72,10
1173,1280,4867,68,10
1174,1281,4856,65,10
1175,1282,4870,64,10
1176,1283,4808,13,10
1177,1284,4873,17,10
1178,1285,4083,77,10
1179,1286,4083,64,10
1180,1287,4083,35,10
1181,1288,4083,51,10
1182,1289,4888,19,1
1183,1290,4888,19,1
1184,1291,4899,73,10
1185,1292,4899,75,10
1186,1293,4899,41,10
1187,1294,4907,77,10
1188,1295,4895,62,10
1189,1296,4895,66,10
1190,1298,4895,35,9
1191,1299,4831,80,10
1192,1300,4958,81,10
1193,1301,4923,81,10
1194,1302,4919,35,9
1195,1303,4898,81,10
1196,1304,4922,81,10
1197,1305,4956,73,10
1198,1306,4956,81,10
1199,1307,4860,62,10
1200,1308,4982,73,10
1201,1309,4982,81,10
1202,1310,4982,74,10
1203,1311,5167,35,9
1204,1312,5010,81,10
1205,1313,5010,73,10
1206,1314,5175,81,10
1207,1315,4941,81,10
1208,1316,4941,73,10
1209,1317,4933,81,10
1210,1318,4940,53,10
1211,1319,5193,14,10
1212,1320,5193,81,10
1213,1321,4951,81,10
1214,1322,5200,81,10
1215,1323,5208,73,10
1216,1324,1908,81,10
1217,1325,5206,73,10
1218,1326,5206,81,10
1219,1327,5173,41,10
1220,1328,5173,52,10
1221,1329,5173,81,10
1222,1330,5173,74,10
1223,1331,5173,75,10
1224,1332,5173,53,10
1225,1333,5173,17,10
1226,1334,5211,76,10
1227,1335,5178,81,10
1228,1336,5213,81,10
1229,1337,5213,51,10
1230,1338,5229,81,10
1231,1339,5238,81,10
1232,1340,5243,81,10
1233,1341,5250,81,10
1234,1342,4971,81,10
1235,1343,5259,75,1
1236,1344,5261,81,10
1237,1345,5266,81,10
1238,1346,5260,81,10
1239,1347,5303,52,10
1240,1348,5303,53,10
1241,1349,5317,81,10
1242,1350,5012,81,10
1243,1351,5326,14,10
1244,1352,3612,81,10
1245,1353,5227,62,10
1246,1354,5227,82,10
1247,1355,5366,73,10
1248,1356,5366,81,10
1249,1357,5363,81,10
1250,1358,5363,17,10
1251,1359,5447,81,10
1252,1360,5448,73,10
1253,1361,5448,81,10
1254,1362,5480,81,10
1255,1363,5480,53,10
1256,1364,5441,73,10
1257,1365,5485,81,10
1258,1366,4895,81,10
1259,1367,5493,74,10
1260,1368,5493,73,10
1261,1369,5499,14,10
1262,1370,5525,35,9
1263,1371,5532,81,10
1264,1372,5513,81,10
1265,1373,5427,53,10
1266,1374,5394,81,10
1267,1375,5394,73,10
1268,1376,4539,81,10
1269,1377,4539,76,10
1270,1378,5347,81,10
1271,1379,5453,75,10
1272,1380,5458,69,10
1273,1381,5600,68,10
1274,1382,5325,81,10
1275,1383,5613,81,10
1276,1384,5638,68,10
1277,1385,5630,81,10
1278,1386,5626,81,10
1279,1387,5644,81,10
1280,1388,4382,14,10
1281,1389,5639,73,10
1282,1390,5639,81,10
1283,1391,5536,81,10
1284,1392,5631,81,10
1285,1393,5656,81,10
1286,1394,5625,35,9
1287,1395,5660,81,10
1288,1396,5665,73,10
1289,1397,5665,81,10
1290,1398,5636,81,10
1291,1399,5666,81,10
1292,1400,5539,81,10
1293,1401,5670,81,10
1294,1402,5676,81,10
1295,1403,5687,81,10
1296,1404,5684,81,10
1297,1405,5680,53,10
1298,1406,4539,69,10
1299,1407,5727,81,6
1300,1408,5695,81,10
1301,1409,5695,64,10
1302,1410,5695,52,10
1303,1411,5695,53,10
1304,1412,5735,81,10
1305,1413,5691,53,10
1306,1414,5424,81,10
1307,1415,5741,14,10
1308,1416,5755,81,10
1309,1417,5747,81,10
1310,1418,5736,78,10
1311,1419,5758,81,10
1312,1420,5606,75,10
1313,1421,5606,73,10
1314,1422,5758,41,10
1315,1423,5758,80,10
1316,1424,5684,73,10
1317,1425,5758,70,10
1318,1426,5758,13,10
1319,1427,5771,81,10
1320,1428,5728,81,10
1321,1429,5728,53,6
1322,1430,5428,81,10
1323,1431,5692,81,10
1324,1432,5763,81,10
1325,1433,5783,81,10
1326,1434,5760,81,10
1327,1435,5760,70,10
1328,1436,5760,62,10
1329,1438,5760,17,10
1330,1440,2212,81,6
1331,1441,2212,41,10
1332,1442,5785,81,10
1333,1443,5797,81,10
1334,1444,5795,81,6
1335,1445,5190,81,10
1336,1446,5190,74,10
1337,1447,5757,81,10
1338,1448,5757,73,10
1339,1449,4887,19,11
1340,1450,5454,81,10
1341,1451,5814,81,10
1342,1452,5824,81,6
1343,1453,5814,70,10
1344,1454,5814,69,10
1345,1455,5804,81,10
1346,1456,5321,81,10
1347,1457,5526,41,10
1348,1458,5526,35,9
1349,1459,5833,81,10
1350,1460,5831,77,10
1351,1461,5534,81,10
1352,1462,5296,17,10
1353,1463,5845,81,10
1354,1464,5617,81,10
1355,1465,5640,73,10
1356,1466,5849,81,10
1357,1467,5849,73,10
1358,1468,5861,81,10
1359,1469,5868,81,10
1360,1470,5868,81,10
1361,1471,5837,81,10
1362,1472,5871,73,10
1363,1473,5879,81,10
1364,1474,5879,78,10
1365,1475,5844,78,10
1366,1476,5844,81,10
1367,1477,5734,81,10
1368,1478,5333,81,10
1369,1479,5888,81,10
1370,1480,5870,81,10
1371,1482,5811,81,10
1372,1483,5615,81,10
1373,1484,5867,81,10
1374,1485,5867,64,10
1375,1486,5867,35,9
1376,1487,5906,81,6
1377,1488,5905,81,11
1378,1489,5905,73,10
1379,1490,5920,81,10
1380,1491,5742,35,9
1381,1492,5927,81,10
1382,1493,5927,69,10
1383,1494,5836,81,10
1384,1495,5836,81,10
1385,1496,5836,81,10
1386,1497,5671,13,10
1387,1498,5717,81,10
1388,1499,5370,81,10
1389,1500,5439,53,10
1390,1501,5916,81,10
1391,1502,5935,81,10
1392,1503,5379,81,10
1393,1504,5379,81,10
1394,1505,5379,81,10
1395,1506,5379,81,10
1396,1507,5379,81,10
1397,1508,4451,14,11
1398,1509,4286,81,11
1399,1510,6050,81,10
1400,1511,6108,81,11
1401,1512,6102,89,10
1402,1513,6021,44,10
1403,1514,4738,84,10
1404,1515,6114,68,10
1405,1516,6056,88,10
1406,1517,6056,64,10
1407,1518,6056,84,10
1408,1519,6056,85,10
1409,1520,6056,77,10
1410,1521,6118,84,10
1411,1522,6123,81,10
1412,1523,5473,81,10
1413,1524,6130,90,10
1414,1525,6136,85,10
1415,1526,6138,81,10
1416,1527,6138,84,10
1417,1528,6143,88,10
1418,1529,6158,88,10
1419,1530,6158,88,10
1420,1531,6158,84,10
1421,1532,6168,84,10
1422,1533,6166,87,9
1423,1534,6137,83,6
1424,1535,6171,84,10
1425,1536,6171,64,10
1426,1537,6169,84,10
1427,1538,5947,88,10
1428,1539,6180,81,10
1429,1540,6026,88,10
1430,1541,6144,83,6
1431,1542,6026,5,11
1432,1543,4847,84,10
1433,1544,4847,81,10
1434,1545,4807,88,10
1435,1546,4807,90,10
1436,1547,3367,81,10
1437,1548,3367,84,10
1438,1549,6153,85,10
1439,1550,2183,90,10
1440,1551,5381,17,10
1441,1552,6111,83,6
1442,1553,6197,91,6
1443,1554,6198,5,10
1444,1555,6200,88,10
1445,1556,6200,90,10
1446,1557,6200,84,10
1447,1558,6200,85,10
1448,1559,6200,89,10
1449,1560,6200,83,10
1450,1561,6176,84,10
1451,1562,6206,84,10
1452,1563,5846,81,10
1453,1564,6210,84,10
1454,1565,5331,53,10
1455,1566,5337,81,10
1456,1567,5831,35,9
1457,1568,5831,88,10
1458,1569,5482,81,6
1459,1570,5294,86,10
1460,1571,5294,81,10
1461,1572,5618,81,6
1462,1573,5420,41,10
1463,1574,5420,17,10
1464,1575,6227,73,10
1465,1576,6231,74,10
1466,1577,6231,75,11
1467,1578,5938,81,10
1468,1579,5939,81,10
1469,1580,5571,81,10
1470,1581,5742,81,10
1471,1582,6234,81,10
1472,1583,6109,91,10
1473,1584,6244,81,10
1474,1585,6055,81,10
1475,1586,6055,86,10
1476,1587,6225,81,10
1477,1588,6225,88,10
1478,1589,6225,85,10
1479,1590,6249,81,10
1480,1591,6225,86,10
1481,1592,6225,74,10
1482,1593,6147,88,10
1483,1594,6225,69,10
1484,1595,6225,70,10
1485,1596,6225,41,10
1486,1598,6225,13,10
1487,1599,5362,81,10
1488,1600,5629,73,10
1489,1601,6248,81,10
1490,1602,5994,81,10
1491,1603,6029,81,6
1492,1604,6242,14,10
1493,1605,5795,86,10
1494,1606,5795,69,10
1495,1607,6266,73,10
1496,1608,6266,74,10
1497,1609,5295,68,10
1498,1610,5295,14,10
1499,1611,5295,81,10
1500,1612,6269,81,10
1501,1613,6269,14,10
1502,1614,1807,88,10
1503,1615,1807,86,10
1504,1616,6236,81,10
1505,1617,6248,14,10
1506,1618,5469,14,10
1507,1619,6277,91,10
1508,1620,6284,78,10
1509,1621,6282,81,10
1510,1622,6282,85,10
1511,1623,5877,81,10
1512,1624,6289,81,10
1513,1625,6295,81,10
1514,1626,6292,81,10
1515,1627,6292,86,10
1516,1628,5661,81,10
1517,1629,6287,81,10
1518,1630,6298,73,10
1519,1631,6226,81,10
1520,1632,6311,81,10
1521,1633,4650,81,10
1522,1634,4650,73,10
1523,1635,4650,74,10
1524,1636,6072,81,10
1525,1637,6313,81,10
1526,1638,5296,81,10
1527,1639,5217,81,10
1528,1640,6318,81,10
1529,1641,6326,81,10
1530,1642,6314,81,10
1531,1643,6326,73,10
1532,1644,6315,75,2
1533,1645,6325,84,10
1534,1646,4969,81,10
1535,1647,6335,41,10
1536,1648,6328,81,6
1537,1649,6330,81,6
1538,1650,5788,81,10
1539,1651,5722,81,10
1540,1652,5334,86,10
1541,1653,5334,81,6
1542,1654,5556,81,10
1543,1655,5556,68,10
1544,1656,6332,81,10
1545,1657,6346,81,10
1546,1658,6346,86,10
1547,1659,6349,81,6
1548,1660,6353,86,10
1549,1661,6319,81,10
1550,1662,6360,84,10
1551,1663,5950,73,10
1552,1664,5950,81,10
1553,1665,6359,81,10
1554,1666,6221,81,6
1555,1667,6312,81,6
1556,1668,6312,87,10
1557,1669,6312,88,10
1558,1670,6312,5,10
1559,1671,6376,90,10
1560,1672,6378,41,10
1561,1673,6380,14,10
1562,1674,6380,17,10
1563,1675,6387,81,10
1564,1676,6387,86,10
1565,1677,6338,73,10
1566,1678,6342,81,10
1567,1679,6342,41,10
1568,1680,6377,86,10
1569,1681,6377,81,10
1570,1682,6316,81,10
1571,1683,6393,86,10
1572,1684,5499,81,10
1573,1685,6409,87,10
