PipelineID,ApplicantID,JobID,StageID
1748,6469,81,10
1749,6666,94,10
1750,6661,94,10
1751,6661,98,10
1752,6661,84,10
1753,6661,86,10
1754,6661,81,10
1755,6459,88,10
1756,6669,98,10
1757,6459,51,10
1758,6392,14,10
1759,6392,17,10
1760,6665,94,10
1761,6118,98,10
1762,6529,94,10
1763,6669,81,10
1764,1330,94,10
1765,1330,97,10
1766,6678,97,10
1767,2245,94,10
1768,6391,73,10
1770,2245,81,10
1771,6668,96,10
1773,6668,92,11
1774,2245,75,10
1775,6668,76,10
1776,2245,68,10
1777,2245,13,10
1778,6681,94,10
1780,6683,97,10
1781,1081,95,10
1782,5164,97,10
1783,5164,94,10
1784,6579,97,10
1785,5215,81,10
1786,5215,86,10
1787,6693,94,10
1788,6693,100,10
1789,6693,96,10
1790,6693,98,10
1791,6693,91,10
1793,6691,97,10
1794,6647,94,10
1795,6706,90,10
1796,6708,97,10
1797,6708,81,10
1798,6503,98,11
1799,6124,88,10
1800,6716,94,10
1801,6716,98,10
1802,6716,84,10
1803,6695,94,10
1804,6695,81,10
1805,6717,94,10
1806,6719,81,10
1807,6719,86,10
1808,6497,94,10
1809,6524,94,10
1810,6524,97,10
1811,6524,81,10
1812,1707,97,10
1813,1707,94,10
1814,6739,100,10
1815,6740,81,10
1816,6741,73,10
1817,6744,97,10
1818,6748,99,10
1819,4899,94,10
1820,4899,81,10
1821,6230,41,10
1822,6450,97,10
1824,6753,94,10
1825,6753,81,10
1827,6760,15,10
1828,6761,97,10
1829,6760,15,10
1830,6760,70,10
1831,6760,69,10
1832,6759,94,10
1833,6759,97,10
1834,6451,97,10
1835,5611,81,10
1836,6281,96,10
1837,6281,81,10
1838,6332,99,10
1839,6776,100,10
1841,6124,5,10
1842,6733,96,10
1844,4671,91,10
1845,6786,98,10
1846,3723,88,10
1847,6789,94,10
1848,6097,94,10
1849,6097,98,10
1850,6791,44,10
1851,3723,84,10
1852,3723,51,10
1853,6109,5,10
1854,6795,88,10
1855,6798,97,11
1857,6514,95,10
1858,6801,77,10
1859,6807,83,10
1860,5584,94,10
1861,6788,97,10
1862,6814,14,10
1863,6595,94,10
1864,6224,81,10
1865,6822,84,10
1866,6822,84,10
1867,6822,98,10
1868,6821,14,10
1869,6821,17,10
1870,6829,94,10
1871,5332,84,10
1872,5332,94,10
1873,6831,17,10
1874,6835,41,10
1875,6709,13,10
1876,5476,84,10
1877,5476,94,10
1878,6845,101,10
1879,6845,97,10
1880,6845,84,10
1881,6813,81,10
1882,6813,17,10
1883,6813,14,10
1884,6846,95,10
1885,6118,81,10
1886,6848,94,11
1887,6826,14,10
1888,6826,69,10
1889,6502,84,10
1891,4284,102,10
1892,6826,70,10
1893,6826,17,10
1894,6818,94,10
1895,6768,100,10
1896,1330,101,10
1897,1330,98,10
1898,6502,77,10
1899,6857,97,10
1900,6733,100,11
1901,6459,5,10
1902,5473,73,10
1903,5473,100,10
1904,5473,94,10
1905,5473,86,10
1907,6653,97,10
1908,3367,102,10
1909,3367,98,10
1910,6838,100,10
1911,6838,44,10
1912,6864,81,10
1914,5756,100,10
1915,6575,97,10
1916,6872,94,10
1917,6838,96,10
1918,6877,101,10
1919,6877,98,10
1920,522,98,10
1921,522,84,10
1922,6868,14,10
1923,6873,102,10
1924,6884,98,10
1925,6884,88,10
1926,6884,84,10
1927,6884,5,10
1928,6886,101,10
1929,6886,98,10
1930,6886,92,10
1931,6886,88,10
1932,6886,90,10
1933,6886,83,10
1934,6886,84,10
1935,6886,82,10
1936,6886,51,10
1937,6886,5,10
1938,6859,75,10
1939,6859,94,10
1940,6859,97,10
1942,6887,14,10
1943,6888,13,10
1944,6893,101,10
1945,6888,14,10
1946,6889,81,10
1947,4829,101,10
1948,4829,94,10
1949,4829,97,10
1950,4829,98,10
1951,4829,88,10
1952,4829,85,10
1953,4829,81,10
1954,4829,77,10
1955,6859,53,10
1956,6859,14,10
1957,6898,97,10
1958,6898,94,10
1959,6831,91,10
1960,6907,100,10
1961,6905,81,10
1962,6613,97,10
1963,6613,94,10
1964,6613,81,10
1966,6919,94,10
1967,6919,81,10
1968,6922,95,10
1969,6923,97,10
1970,6083,101,10
1971,3540,98,10
1972,1866,101,10
1973,1866,94,10
1974,1866,97,10
1976,6062,84,10
1977,6933,94,10
1978,6933,98,10
1979,6920,17,10
1980,6920,14,10
1981,6920,14,10
1982,6073,100,10
1983,6073,94,10
1984,6073,96,10
1985,6944,97,10
1986,6747,81,10
1987,6083,98,10
1988,6934,101,10
1989,6938,94,10
1990,6938,97,10
1991,6948,97,10
1992,6949,94,10
1993,6062,98,10
1994,6712,99,10
1995,6880,14,10
1996,6880,41,10
1997,6880,17,10
1998,6880,81,10
2000,6859,41,10
2001,6955,94,10
2002,6955,98,10
2003,6955,91,10
2004,6955,84,10
2005,6955,86,10
2006,6956,98,10
2007,6956,81,10
2008,6956,78,10
2009,6267,81,10
2010,6964,94,10
2012,6964,97,10
2013,5598,73,10
2014,5598,81,10
2015,6792,96,10
2016,6975,94,10
2017,6975,95,10
2018,6980,84,10
2019,6981,95,10
2020,6983,101,10
2021,6984,81,10
2022,6984,86,10
2023,6987,95,10
2024,6988,51,10
2025,647,94,10
2026,647,98,10
2027,6979,95,10
2028,6978,96,11
2029,6532,94,10
2030,6532,75,10
2031,6532,75,10
2032,4478,94,10
2033,4478,98,10
2034,6444,97,10
2035,6997,95,10
2036,6996,86,10
2037,6999,81,10
2038,7015,95,10
2040,7027,97,10
2041,7027,94,10
2042,6804,101,11
2043,7033,14,10
2044,7033,17,10
2045,7037,94,10
2046,7037,97,10
2047,7037,81,10
2048,6349,86,10
2049,4824,98,10
2050,6976,101,10
2051,6976,98,10
2052,7048,101,10
2053,7050,97,10
2054,1807,93,10
2055,7063,90,10
2056,7063,82,10
2057,7066,81,10
2058,7066,69,10
2059,7066,15,10
2061,7079,94,10
2062,7079,73,10
2063,7079,52,10
2064,7079,41,10
2065,6890,97,10
2066,7082,90,10
2067,7082,13,10
2068,7080,17,10
2069,7084,97,10
2070,7084,94,10
2071,7068,95,10
2072,7088,97,10
2073,6158,98,10
2074,6158,98,10
2075,7091,97,10
2076,7091,94,10
2077,7091,88,10
2078,7091,81,10
2079,7091,35,10
2080,953,97,10
2081,953,94,10
2082,5260,94,10
2083,5260,98,10
2084,5260,84,10
2085,7051,94,10
2086,7051,84,10
2087,7081,97,10
2088,7105,17,10
2089,7105,81,10
2090,6630,97,10
2091,6630,105,10
2092,6630,81,10
2093,6630,94,10
2095,7109,15,10
2096,7114,15,10
2097,7110,15,10
2098,7107,100,10
2099,7107,98,10
2100,7107,105,10
2101,7125,105,10
2102,67,105,11
2103,7097,86,11
2104,7134,15,10
2105,7133,15,10
2106,7144,15,10
2107,7153,15,10
2108,7153,15,10
2109,7149,104,10
2110,7149,98,10
2111,7149,84,10
2112,7183,15,11
2113,6831,14,10
2114,7184,100,10
2115,7192,94,10
2116,7201,68,10
2117,1807,103,10
2118,4478,84,10
2119,4478,104,10
2120,6570,97,10
2121,6570,97,10
2122,6570,94,10
2123,6999,86,10
2124,953,105,10
2125,953,98,10
2126,5390,94,10
2127,7412,94,10
2128,6050,94,10
2129,7418,105,10
2130,7418,84,10
2131,7421,15,10
2132,6594,51,10
2133,6594,88,10
2134,7426,15,10
2135,6310,94,10
2136,7435,15,10
2137,7116,15,10
2138,7162,100,10
2139,7453,104,10
2140,7453,105,10
2141,7455,84,10
2142,7451,15,10
2143,7454,15,10
2144,7459,80,10
2145,7459,81,10
2146,7461,95,10
2147,7465,100,10
2148,7465,104,10
2149,7468,15,11
2150,7467,95,10
2151,5381,14,10
2152,1094,100,10
2153,7478,15,10
2154,7478,81,10
2155,7481,15,10
2156,7481,81,10
2157,7481,90,10
2158,7481,83,10
2159,7485,82,10
2160,7485,51,10
2161,7485,88,10
2162,7490,94,10
2163,7490,97,10
2164,7425,81,10
2165,7422,15,10
2166,7506,15,10
2167,7513,81,10
2168,7513,41,10
2169,7513,94,10
2170,7513,52,10
2172,7184,106,10
2173,7458,5,11
2174,7529,105,10
2176,7452,82,10
2177,7653,108,10
2178,7662,97,10
2179,7663,108,10
2180,7665,13,10
2181,7671,103,10
2182,7671,106,10
2183,7670,97,10
2184,6510,94,10
2185,6510,98,10
2186,6510,93,10
2187,6510,91,10
2188,7688,100,10
2189,3340,105,10
2190,3340,104,10
2191,7645,105,11
2192,7694,97,10
2193,7705,108,10
2194,7711,97,10
2195,7712,77,10
2196,7713,94,10
2197,7721,13,10
2198,7722,108,10
2199,7722,81,11
2200,7722,41,10
2201,7723,94,10
2202,7723,81,10
2203,7678,86,10
2205,7740,108,10
2206,7740,86,10
2207,7740,81,10
2208,5227,98,10
2209,5227,111,10
2210,5227,84,10
2211,7756,15,10
2212,7755,97,10
2213,7764,97,10
2214,7775,13,10
2215,7775,81,10
2216,7775,73,10
2217,7718,104,10
2218,7718,105,10
2219,7718,94,10
2221,7718,97,10
2222,7773,86,10
2223,7773,98,10
2224,7780,110,10
2225,7780,111,10
2226,7780,108,10
2227,7780,94,10
2228,7781,108,10
2229,7780,103,10
2230,7780,100,10
2231,7780,112,10
2232,7780,86,10
2233,7780,81,10
2234,7780,80,10
2235,7425,94,10
2236,7425,69,10
2237,7425,70,10
2238,7795,15,10
2239,7513,108,10
2240,7513,86,10
2241,7496,14,11
2242,7458,81,10
2243,7683,75,10
2244,7735,97,10
2245,7805,108,10
2246,7824,15,10
2247,7834,103,11
2248,7745,15,10
2249,7843,111,10
2250,7803,108,10
2251,438,51,10
2252,438,88,10
2253,8000,82,10
2254,8026,111,10
2255,8026,104,10
2256,4234,81,10
2257,4234,110,10
2259,4234,69,10
2260,4234,94,10
2261,4234,108,10
2262,4234,17,10
2263,8028,113,10
2264,7680,108,10
2266,8044,108,10
2267,8029,113,10
2268,7997,106,10
2269,1906,86,11
2270,8045,108,10
2271,7993,82,10
2272,7993,116,10
2273,4476,111,10
2274,4476,104,10
2275,4476,100,10
2276,4476,84,10
2277,4476,85,10
2278,4827,106,10
2279,4827,116,10
2281,5692,111,10
2282,8024,104,10
2283,7995,97,10
2284,7995,111,10
2285,7995,105,10
2287,7038,81,10
2288,8007,82,10
2289,7038,86,10
2290,8007,82,10
2291,8046,116,10
2293,8056,94,10
2294,8002,111,10
2295,5840,97,10
2296,8069,106,10
2297,5840,35,10
2298,8089,116,10
2299,8085,91,10
2300,7591,106,10
2301,7591,107,10
2302,8020,82,10
2303,3367,111,10
2304,3367,113,10
2305,8091,91,10
2306,8097,106,10
2307,8091,111,10
2308,8097,100,10
2309,7975,85,10
2310,7975,104,10
2311,8072,106,10
2312,8072,100,10
2314,8103,116,10
2315,8008,82,10
2316,8035,95,10
2318,7838,106,10
2319,8111,90,10
2321,8119,111,10
2322,8119,113,10
2323,7952,82,10
2324,8117,111,10
2325,7810,51,10
2326,8128,111,10
2327,8131,95,10
2328,8129,111,10
2329,8134,97,10
2330,8136,88,10
2331,8136,82,10
2332,8141,82,10
2333,8145,82,10
2334,7986,111,10
2335,7986,94,10
2336,7986,105,10
2337,7986,97,10
2338,7986,98,10
2339,7986,93,10
2340,7986,81,10
2341,7986,85,10
2342,7986,84,10
2343,8121,51,10
2344,8121,88,10
2345,7815,111,10
2346,8090,111,10
2347,8090,104,10
2348,8090,116,10
2349,8090,98,10
2350,8144,111,10
2351,8144,113,10
2352,8043,111,10
2353,8150,115,10
2354,7722,113,10
2355,8160,70,10
2356,8160,69,10
2358,8152,113,10
2359,8154,115,10
2360,8171,97,10
2361,8171,108,10
2362,8171,94,10
2363,8150,82,10
2364,7796,108,10
2365,8174,78,10
2366,8188,81,10
2367,8188,73,10
2368,7648,111,10
2369,7648,113,10
2370,8191,106,10
2371,8015,116,10
2372,8185,13,11
2373,8193,111,10
2374,8196,13,10
2375,8199,73,10
2376,6831,69,10
2378,8164,113,10
2379,8163,81,10
2380,8164,103,10
2381,8164,81,10
2382,8164,93,10
2383,8164,80,10
2384,8164,69,10
2385,8164,13,10
2387,8202,81,10
2388,8202,5,10
2389,8206,100,10
2390,8207,111,10
2391,8207,86,10
2392,8027,104,10
2393,8027,116,10
2394,8027,111,10
2395,8027,97,10
2396,8027,88,10
2397,8027,83,10
2399,8174,13,10
2400,8107,115,10
2401,8107,111,10
2402,8107,112,10
2403,8107,113,10
2404,8107,103,10
2405,8210,17,10
2407,8154,82,10
2408,8203,95,10
2409,8227,15,10
2410,8244,14,10
2411,8244,17,10
2412,8247,73,10
2413,8186,13,11
2414,8175,109,10
2415,8175,112,10
2416,8175,113,10
2417,8250,106,10
2418,8254,108,10
2419,8049,111,10
2420,8132,113,10
2421,8132,111,10
2422,8132,103,10
2423,8132,85,10
2424,8266,15,10
2425,8237,15,10
2426,8276,15,10
2427,5204,13,10
2428,8282,15,10
2429,8280,15,10
2430,5420,81,10
2431,5420,81,10
2432,2245,52,10
2433,2245,97,10
2434,2245,86,10
2435,2245,69,10
2437,8264,111,10
2440,8305,69,10
2441,8160,15,10
2442,8160,15,10
2443,6846,111,10
2444,6846,113,10
2445,6846,104,10
2446,6846,105,10
2448,8309,15,10
2450,8315,97,10
2451,8228,70,10
2452,8228,69,10
2453,8319,15,10
2454,8339,111,10
2455,8109,73,10
2456,8109,81,10
2457,8348,106,10
2458,8350,75,10
2459,8350,15,10
2460,8350,81,10
2461,8350,73,10
2463,8350,69,10
2464,8350,41,10
2465,8356,69,10
2466,8356,70,10
2467,8356,15,10
2468,8064,91,10
2471,8400,15,10
2472,8153,113,10
2473,8153,111,10
2474,8403,81,10
2475,8405,15,10
2476,7905,15,10
2477,7905,15,10
2479,8099,105,10
2480,8099,104,10
2481,8099,88,10
2482,8173,95,10
2484,8180,73,10
2485,7485,113,10
2486,7485,94,10
2487,7485,84,10
2488,7485,77,10
2489,7485,5,10
2490,8423,113,10
2491,8423,98,10
2492,8438,97,10
2493,8361,111,10
2495,7829,100,10
2496,8164,117,10
2497,8164,41,10
2498,8442,97,10
2500,8443,95,10
2503,8397,97,10
2504,8335,69,10
2505,8013,111,10
2506,8480,108,10
2507,8480,81,10
2509,8488,15,10
2510,7986,117,10
2511,8496,111,10
2512,8498,108,10
2514,8484,15,10
2515,8132,117,10
2516,8513,15,10
2517,8518,85,10
2519,8539,111,10
2520,8539,117,10
2521,7628,15,10
2522,8476,83,11
2523,8557,15,10
2524,8557,110,10
2526,8557,86,10
2528,8559,88,10
2529,8559,113,10
2530,8559,51,10
2531,8559,111,10
2533,8487,82,11
2534,331,116,10
2535,331,113,10
2537,3994,117,10
2538,3994,111,10
2539,3994,113,10
2540,3994,104,10
2541,3994,91,10
2542,3994,116,10
2543,8578,106,10
2544,3994,105,10
2545,7780,117,10
2546,8588,111,10
2547,8588,113,10
2548,8588,104,10
2549,8588,97,10
2550,8588,98,10
2551,8588,84,10
2552,8588,85,10
2553,8588,81,10
2554,8589,113,10
2555,8589,108,10
2556,8589,104,10
2557,8589,100,10
2558,8589,88,10
2559,8589,76,10
2560,8590,100,10
2561,8599,15,10
2563,8603,81,10
2564,8494,68,10
2565,8618,118,11
2567,8627,97,10
2568,8627,94,10
2569,8630,98,10
2570,8630,117,10
2571,8630,111,10
2572,8492,108,10
2573,8632,113,10
2574,8632,104,10
2575,8632,88,10
2576,8625,118,10
2577,8631,81,10
2578,8631,81,10
2579,8279,111,10
2580,8279,115,10
2581,8279,113,10
2582,8638,118,10
2583,7780,118,10
2585,8575,97,10
2586,8651,15,10
2587,8651,70,10
2588,8652,118,10
2590,8652,94,10
2592,8678,15,10
2593,6956,113,10
2594,6956,116,10
2595,8684,118,10
2596,8680,73,10
2598,8677,73,10
2599,8629,81,10
2600,8324,15,10
2601,8728,97,10
2603,8728,94,10
2604,6031,81,10
2605,6031,86,10
2606,8687,97,10
2608,6846,85,10
2609,8803,111,10
2610,8803,120,10
2611,8796,102,10
2612,8821,14,10
2613,8848,73,10
2614,8848,75,10
2615,6846,94,10
2616,8811,95,10
2618,8854,81,10
2619,8854,86,10
2620,8854,73,10
2621,8861,14,10
2623,8867,14,10
2624,8863,77,11
2625,8901,117,10
2626,8901,111,10
2627,8902,111,10
2628,8902,117,10
2629,8904,111,10
2630,8905,95,10
2631,4400,104,10
2632,4400,88,10
2633,4400,84,10
2635,4400,111,10
2636,8919,104,10
2637,8922,97,10
2638,8922,98,10
2639,8922,104,10
2640,8923,118,10
2641,8923,111,10
2642,8923,104,10
2643,8923,94,10
2645,8923,98,10
2646,8923,84,10
2647,8923,85,10
2648,8923,81,10
2649,8931,111,10
2650,8933,111,10
2651,8935,111,10
2652,8935,113,10
2653,8936,85,10
2654,8941,85,10
2655,8938,95,10
2656,8944,111,10
2657,8948,117,10
2658,8803,104,10
2659,8948,117,10
2660,8803,81,10
2662,8951,104,10
2663,8953,15,10
2664,8982,120,10
2666,8995,111,10
2667,8995,91,10
2668,8995,117,10
2669,8990,88,10
2670,8990,111,10
2671,8990,51,10
2672,8871,113,10
2673,8871,111,10
2675,8992,111,10
2676,8480,78,10
2677,8480,113,10
2678,8480,116,10
2679,8102,81,10
2680,8102,88,10
2681,9009,95,10
2682,9016,5,10
2684,9017,104,10
2685,9017,90,10
2686,9017,111,10
2687,205,106,10
2688,205,104,10
2689,205,85,10
2690,205,111,10
2691,4400,120,10
2692,9028,111,10
2693,9028,117,10
2694,8968,111,10
2695,9029,111,10
2696,8959,106,11
2697,9032,111,10
2698,9032,117,10
2699,9036,81,10
2700,9031,14,10
2701,9045,111,10
2702,9049,111,10
2703,9046,111,10
2704,9011,111,10
2705,9011,104,10
2706,9011,94,10
2707,9011,97,10
2708,9011,84,10
2710,9063,104,10
2711,9064,82,10
2712,9064,75,10
2713,9064,117,10
2714,9066,15,10
2715,4400,117,10
2716,4400,98,10
2717,9058,108,10
2718,9058,88,10
2719,9058,51,10
2720,9058,44,10
2721,6846,123,10
2722,6846,122,10
2723,9071,111,10
2724,4400,123,10
2725,9072,91,10
2726,9074,111,10
2727,9074,94,10
2728,9074,84,10
2729,8918,111,10
2730,9081,123,10
2731,9081,104,10
2732,8999,107,10
2733,9078,123,10
2734,9078,118,10
2735,9078,111,10
2736,9078,113,10
2737,7026,108,10
2738,7026,97,10
2739,7026,41,10
2740,9110,117,10
2741,9110,14,10
2742,9119,75,10
2743,3367,123,10
2744,9122,123,10
2745,8279,123,10
2746,9141,44,10
2747,9141,106,10
2748,9145,75,10
2749,9143,75,10
2750,9147,111,10
2751,8884,104,10
2753,9166,111,10
2754,9166,93,10
2755,9179,14,10
2756,9181,14,10
2757,9089,14,10
2758,9178,14,10
2759,9184,14,10
2760,9183,14,11
2762,9180,14,10
2763,9182,14,10
2764,9151,14,10
2765,9192,75,10
2766,9197,124,10
2767,9189,123,10
2769,9189,99,10
2770,9201,95,11
2771,8202,123,10
2772,8583,118,10
2773,9215,123,10
2774,9225,123,10
2775,9230,107,10
2776,9232,75,10
2777,9233,118,10
2778,9233,116,10
2780,9235,17,10
2781,8950,123,10
2782,9246,126,10
2783,8250,44,11
2784,9250,126,10
2785,9250,106,10
2786,9251,122,10
2787,9251,123,10
2788,9251,117,10
2789,9251,115,10
2790,9251,120,10
2791,9251,116,10
2792,9251,112,10
2793,9251,108,10
2794,9251,110,10
2795,9251,98,10
2796,9251,104,10
2797,9251,104,10
2798,9251,98,10
2799,9254,126,10
2800,9253,120,10
2801,9253,111,10
2803,9253,98,10
2804,9253,68,10
2805,9085,123,10
2806,9085,111,10
2807,9259,85,10
2808,9258,14,10
2809,9199,73,10
2810,9272,73,10
2812,9279,95,10
2813,9279,124,10
2814,8016,95,10
2815,8016,125,10
2816,9283,123,10
2817,9289,123,10
2818,9289,115,10
2819,9289,126,10
2820,9290,118,10
2821,9287,126,10
2823,9287,73,10
2824,8905,124,10
2825,9054,126,10
2826,9054,123,10
2827,9054,115,10
2828,9301,123,10
2829,9301,115,10
2830,9301,122,10
2833,9306,123,10
2834,9306,118,10
2835,9312,125,10
2836,9312,37,10
2837,8016,37,10
2838,9239,37,10
2839,9326,88,10
2840,9337,14,10
2841,9325,86,11
2842,9347,127,10
2843,9348,17,10
2844,9330,41,10
2845,9356,75,10
2846,9233,94,10
2847,9233,84,10
2848,7780,127,10
2849,9087,120,10
2850,9134,127,10
2851,3939,120,10
2852,9374,121,10
2853,9375,123,10
2854,9375,111,10
2855,9385,127,10
2856,9393,127,10
2857,5770,88,10
2858,5770,108,10
2859,5770,51,10
2860,5770,5,10
2861,9370,37,10
2862,9146,116,11
2863,9384,14,10
2864,9408,84,10
2865,9408,123,10
2866,9408,104,10
2867,9408,98,10
2868,9410,123,10
2869,9377,127,10
2870,9121,127,10
2871,9403,14,10
2872,9412,127,10
2873,9414,128,10
2874,9414,127,10
2875,9378,14,10
2876,6417,14,10
2877,9415,128,11
2878,9419,111,10
2879,8166,123,10
2880,8166,127,10
2881,8992,123,10
2882,9368,125,10
2883,6790,88,11
2884,6790,5,10
2885,9430,122,10
2887,9421,88,10
2888,9431,123,10
2889,9436,111,10
2890,9440,126,10
2891,9440,44,10
2892,9443,127,10
2893,9442,127,10
2894,9437,123,10
2895,9451,127,10
2896,9456,99,10
2897,9456,123,10
2898,8594,73,10
2899,9449,75,10
2900,9344,85,10
2901,9465,91,10
2902,9465,117,11
2903,9344,123,10
2904,9344,104,10
2905,9482,127,10
2906,9501,127,10
2907,9504,86,10
2908,9515,94,10
2909,9531,123,10
2910,5849,94,10
2911,9544,118,10
2912,4400,129,10
2913,9565,123,10
2914,9565,127,10
2915,9565,111,10
2916,9565,90,10
2917,9565,70,10
2918,9565,41,10
2919,9565,15,10
2920,6450,129,10
2921,6319,108,11
2922,9567,95,10
2923,6824,86,10
2924,9268,15,10
2925,9542,17,10
2926,9566,130,10
2927,9589,123,10
2928,9589,113,10
2929,9589,104,10
2930,9598,127,10
2931,9599,129,10
2932,9570,126,10
2933,9280,122,10
2934,9612,129,10
2935,9612,111,10
2936,9612,106,10
2937,9612,104,10
2938,9612,98,10
2939,9612,93,10
2940,9612,68,10
2941,9612,5,10
2942,9612,123,10
2943,9612,82,10
2944,9612,76,10
2945,9612,126,10
2946,9612,116,10
2947,9612,115,10
2948,9612,117,10
2949,9612,91,10
2950,9612,88,10
2951,9612,52,10
2952,9616,130,10
2954,9614,130,10
2955,9565,86,10
2956,9565,69,10
2957,9557,121,11
2958,9559,121,11
2959,9559,120,10
2960,9557,120,10
2961,9560,120,11
2962,9625,129,10
2963,9625,127,10
2964,9625,117,10
2965,9623,51,10
2966,9631,106,11
2967,9373,125,10
2968,1171,131,10
2969,9636,75,10
2971,9335,15,11
2972,9666,126,10
2973,9654,108,10
2974,9669,108,10
2975,9667,108,10
2976,9659,108,10
2977,9649,108,10
2978,9671,126,10
2979,9668,108,10
2980,9674,120,10
2981,4400,131,10
2982,9679,120,10
2983,9681,52,11
2984,9542,14,10
2985,9166,131,10
2986,9166,120,10
2987,9684,131,10
2988,9684,129,10
2989,9684,132,10
2990,9684,127,10
2991,9684,113,10
2992,9684,112,10
2993,9684,108,10
2994,9684,89,10
2995,9684,90,10
2996,9684,52,10
2997,9684,88,10
2998,9684,84,10
2999,9684,5,10
3001,9684,51,10
3003,9684,115,10
3004,9684,82,10
3005,9684,97,10
3006,9695,97,10
3007,9691,129,10
3008,9693,75,10
3009,9693,73,10
3010,9708,97,10
3011,9713,125,10
3012,9713,95,10
3013,9361,124,10
3014,9716,131,10
3015,9716,108,10
3016,9716,97,10
3017,9716,52,10
3018,9361,95,10
3019,9731,69,10
3020,9739,69,10
3021,876,97,10
3023,4489,51,10
3025,4831,111,10
3026,9780,116,11
3027,9784,97,10
3028,9806,108,10
3029,9815,108,10
3030,9818,132,10
3031,9813,108,10
3032,9812,127,10
3033,9814,97,10
3034,9819,108,10
3035,9820,97,10
3036,9830,75,10
3037,4489,108,10
3038,4489,137,10
3039,9839,75,10
3040,9840,137,10
3041,9862,125,10
3042,9613,130,10
3044,9869,125,10
3045,9869,133,10
3046,4400,136,10
3047,4400,137,10
3048,9885,75,10
3049,9845,132,10
3050,4489,88,10
3051,9843,132,10
3052,9873,125,10
3054,8931,130,10
3055,9576,122,10
3056,9908,102,11
3057,9481,97,10
3058,9481,84,10
3059,9932,97,10
3060,9905,97,10
3061,9943,97,10
3062,9941,108,10
3063,9942,97,10
3064,9944,108,10
3065,9742,97,10
3068,1867,130,10
3069,9713,37,10
3070,9713,124,11
3071,9713,124,11
3072,10080,141,10
3073,10205,127,10
3074,10205,122,10
3075,9570,130,11
3076,10090,141,10
3077,10230,69,10
3078,10230,69,10
3080,10240,97,11
3081,6507,97,10
3083,10247,127,10
3084,10275,141,10
3085,10280,137,11
3086,10280,86,10
3087,9780,139,11
3088,9956,138,10
3089,9956,137,10
3090,10302,141,10
3091,10301,132,10
3092,10305,97,10
3093,10327,97,10
3094,10336,141,10
3095,10379,97,10
3096,10379,131,10
3097,8803,137,10
3098,8803,131,10
3099,10364,141,10
3100,7672,97,10
3101,10422,69,10
3102,10422,70,10
3103,10421,37,10
3104,4489,5,10
3105,10426,37,10
3106,10446,73,10
3108,10473,141,10
3109,1782,91,10
3110,1782,110,10
3111,1782,138,10
3112,10511,68,10
3114,6221,108,10
3115,10559,73,10
3116,10559,86,10
3117,10559,75,10
3119,10480,141,10
3121,10465,132,10
3123,7672,136,10
3124,10662,138,10
3126,10662,127,10
3127,3726,84,10
3129,10317,138,11
3131,10674,86,10
3132,10679,68,10
3133,10723,141,10
3134,10723,81,10
3137,10725,17,10
3140,4690,144,10
3141,4690,131,10
3144,10693,142,11
3145,10759,86,10
3146,10379,136,10
3147,10379,108,10
3149,799,137,10
3150,10762,99,10
3151,10769,97,10
3152,10769,136,10
3154,8007,115,10
3156,10786,68,10
3157,10790,68,10
3158,5260,144,10
3159,9692,140,11
3160,10809,109,10
3161,10797,147,11
3162,10837,144,10
3163,10878,143,10
3164,10919,144,10
3165,10923,144,10
3166,6497,146,10
3170,10944,146,10
3171,10944,81,10
3172,10944,73,10
3173,10950,68,10
3174,10870,147,10
3175,10870,68,10
3176,10953,68,10
3178,10848,68,10
3179,10855,68,10
3180,10867,150,10
3181,10962,144,10
3182,10936,150,10
3183,10952,150,10
3184,10379,150,10
3185,10379,88,10
3186,10379,86,10
3187,10379,5,10
3188,10977,68,10
3190,10979,144,10
3191,10979,150,10
3192,10980,150,10
3193,6497,150,10
3194,10998,70,10
3195,10998,99,10
3196,10998,86,10
3197,10998,69,10
3200,11035,68,10
3201,11050,150,10
3202,11050,86,10
3203,10673,108,11
3204,10789,68,10
3206,11065,86,10
3209,11071,143,11
3210,11077,136,10
3211,11077,131,10
3213,11104,108,10
3215,10724,150,10
3216,11111,91,10
3217,11113,150,10
3219,6890,136,10
3221,11134,150,10
3222,10661,150,10
3223,11145,68,10
3224,11143,109,10
3225,11177,150,10
3226,11187,88,10
3227,11204,146,10
